檔類	original	zh_tw	來源/備註
SCENARIO	Contursi	孔圖爾西	自譯(音譯慣例,義大利薩雷諾省)
SCENARIO	Cormelles	科梅勒	自譯(音譯慣例,諾曼第,卡昂近郊)
SCENARIO	Cornwall	康沃爾	不確定,建議查證(可能指英國康沃爾郡,或美國同名城鎮,場景歸屬不明)
SCENARIO	Cossack	科薩克號	查證(WebSearch),英國部族級驅逐艦
SCENARIO	Costesti	科斯泰什蒂	查證(WebSearch),即 Costești,今摩爾多瓦亞洛韋尼縣村莊
SCENARIO	Cotu Mori	科圖莫里	查證(WebSearch),即 Cotul Morii,今摩爾多瓦欣切什蒂縣公社
SCENARIO	Courcelles-sur-Nied	庫瑟勒敘爾涅德	自譯(音譯慣例,法國洛林)
SCENARIO	Courseulles sur Mer	庫瑟勒敘爾梅爾	自譯(音譯慣例,諾曼第,朱諾灘登陸點)
SCENARIO	Coutances	庫唐斯	自譯(音譯慣例,諾曼第知名城市)
SCENARIO	Csakvar	恰克瓦爾	查證(WebSearch),匈牙利費耶爾州真實村鎮
SCENARIO	Dambach	當巴赫	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Daryevka	達里耶夫卡	不確定,建議查證
SCENARIO	Delphi	德爾菲	自譯(音譯慣例,希臘知名古蹟通用譯名)
SCENARIO	Dessau	德紹	對齊戰役百科
SCENARIO	Dieulouard	迪厄魯瓦	自譯(音譯慣例,法國洛林)
SCENARIO	Dieuze	迪厄茲	自譯(音譯慣例,法國洛林)
SCENARIO	Dives River	迪沃河	自譯(音譯慣例,諾曼第)
SCENARIO	Dnepr River	第聶伯河	對齊戰役百科(戰役.md用字)
SCENARIO	Dombasie	東巴斯勒	不確定,建議查證(疑為法國洛林 Dombasle-sur-Meurthe 異拼)
SCENARIO	Domsod	德姆舍德	查證(WebSearch),匈牙利佩斯州多瑙河左岸村鎮
SCENARIO	Don River	頓河	自譯(音譯慣例,通用戰史譯名)
SCENARIO	Donchery	東什里	自譯(音譯慣例,法國阿登省,近色當)
SCENARIO	Donets River	頓涅茨河	自譯(音譯慣例,通用戰史譯名)
SCENARIO	Douve River	杜夫河	自譯(音譯慣例,諾曼第)
SCENARIO	Drive to the Sea	逐退入海	對齊戰役百科
SCENARIO	Drome River	德羅姆河	不確定,建議查證(場景歸屬不明)
SCENARIO	Dubari	杜巴薩里	不確定,建議查證(推測為 Dubăsari 縮寫或訛誤)
SCENARIO	Dubovsky	杜博夫斯基	查證(WebSearch),頓河附近真實地名(Dubovskoy)
SCENARIO	Duke of York	約克公爵號	查證(WebSearch),英國英王喬治五世級戰艦
SCENARIO	Dulce River	杜爾切河	不確定,建議查證(Dulce 為羅馬尼亞語「甜」,查無現代地圖確切對應)
SCENARIO	Duna River	多瑙河	查證(WebSearch),匈牙利語「多瑙河」,不音譯
SCENARIO	Dunafoldvar	多瑙弗爾德瓦爾	查證(WebSearch),匈牙利托爾瑙州多瑙河畔城鎮
SCENARIO	Dunapentele	多瑙潘泰萊	查證(WebSearch),今 Dunaújváros 舊名,匈牙利費耶爾州多瑙河畔
SCENARIO	Dunavecse	多瑙韋切	查證(WebSearch),匈牙利巴奇-基什孔州多瑙河畔城鎮
SCENARIO	Dunkirk	敦克爾克	對齊戰役百科
SCENARIO	Eboli	埃博利	自譯(音譯慣例,義大利薩雷諾省)
SCENARIO	Edison	愛迪生	不確定,建議查證(美國常見地名,場景歸屬不明)
SCENARIO	Egham	埃格姆	自譯(音譯慣例,英國薩里郡,近溫莎)
SCENARIO	Eisenhuttenstadt	艾森許滕施塔特	自譯(音譯慣例,德國布蘭登堡邦)
SCENARIO	Eisleben	艾斯萊本	自譯(音譯慣例,德國薩克森-安哈特邦)
SCENARIO	El Adem	埃爾阿德姆	自譯(音譯慣例,利比亞,近托布魯克真實地名)
SCENARIO	El Aden	埃爾阿登	不確定,建議查證(疑與 El Adem 為同一地名之異拼)
SCENARIO	Elbe River	易北河	自譯(音譯慣例,通用戰史譯名)
SCENARIO	Elster River	埃爾斯特河	自譯(音譯慣例,德國)
SCENARIO	Elverum	埃爾維魯姆	自譯(音譯慣例,挪威)
SCENARIO	Emanuele Pessagno	埃馬努埃萊·佩薩尼奧號	查證(WebSearch),義大利領航員級驅逐艦
SCENARIO	Enying	恩英	查證(WebSearch),匈牙利費耶爾州真實城鎮
SCENARIO	Erberbach	埃貝爾巴赫	不確定,建議查證(疑為德國巴登-符騰堡邦 Eberbach 鎮拼字訛誤)
SCENARIO	Esquay	埃斯凱	自譯(音譯慣例,諾曼第)
SCENARIO	Estaires	埃斯泰爾	自譯(音譯慣例,法國北部)
SCENARIO	Etain	埃坦	自譯(音譯慣例,法國洛林)
SCENARIO	Etyek	埃切克	查證(WebSearch),匈牙利費耶爾州真實村鎮
SCENARIO	Farragut	法拉格特	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Fedoroloka	費多羅洛卡	不確定,建議查證(拼字疑有誤,推測近 Fedorovka)
SCENARIO	Finnish Finished?	芬蘭完蛋?	對齊戰役百科
SCENARIO	Finnish Vacation	芬蘭假期	對齊戰役百科
SCENARIO	Flavigny	弗拉維尼	自譯(音譯慣例,法國洛林)
SCENARIO	Flize	弗利茲	自譯(音譯慣例,法國阿登省)
SCENARIO	Four Player Madness	四人混戰	對齊戰役百科
SCENARIO	Franceville Plage	弗朗斯維爾濱海	自譯(音譯+意譯,諾曼第)
SCENARIO	Frankfurt	奧德河畔法蘭克福	自譯(音譯慣例,近澤洛高地,與美茵河畔法蘭克福區別)
SCENARIO	Fresnes	弗雷訥	自譯(音譯慣例,法國洛林)
SCENARIO	Fronmuh	弗龍穆	不確定,建議查證
SCENARIO	Furnes	菲爾訥	自譯(音譯慣例,比利時,法語地名,今 Veurne)
SCENARIO	Furstenwalde	菲爾斯滕瓦爾德	自譯(音譯慣例,德國布蘭登堡邦)
SCENARIO	Gamsheim	甘斯海姆	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Garzin	加爾津	不確定,建議查證
SCENARIO	Gelucourt	熱呂庫爾	自譯(音譯慣例,法國洛林)
SCENARIO	Gerbeviller	熱爾貝維萊	自譯(音譯慣例,法國洛林)
SCENARIO	Gibraltar or Bust (3 Player)	直布羅陀或死(三人版)	對齊戰役百科
SCENARIO	Giovanni Di Verazza	喬瓦尼·達·韋拉扎諾號	查證(WebSearch),義大利領航員級驅逐艦,原文應為 Giovanni da Verrazzano
SCENARIO	Gjevik	約維克	自譯(音譯慣例,挪威 Gjøvik 異拼)
SCENARIO	Gold Beach	黃金灘	自譯(音譯慣例,D-Day 登陸灘頭通用譯名)
SCENARIO	Gorban	戈爾班	不確定,建議查證(查得羅馬尼亞雅西縣有同名村,地緣相符但無法確證)
SCENARIO	Gorbatovski	戈爾巴托夫斯基	查證(WebSearch),伏爾加格勒州謝拉菲莫維奇區真實小村
SCENARIO	Gorkavishchina	戈爾卡維希奇納	不確定,建議查證
SCENARIO	Graf Zeppelin	齊柏林伯爵號	查證(WebSearch),德國航空母艦
SCENARIO	Grandcamp les Bains	格朗康濱海鎮	自譯(音譯慣例,諾曼第)
SCENARIO	Gravelines	格拉沃利訥	自譯(音譯慣例,法國北部)
SCENARIO	Gravelotte	格拉沃洛特	自譯(音譯慣例,法國洛林,1870年知名戰址)
SCENARIO	Gravia	格拉維亞	自譯(音譯慣例,希臘)
SCENARIO	Gries	格里	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Grigorovka	格里戈羅夫卡	查證(WebSearch),即 Hryhorivka,卡涅夫渡河戰主戰場之一
SCENARIO	Grishchentsy	格里申齊	不確定,建議查證(疑為布克林橋頭堡附近小村)
SCENARIO	Grushevo	格魯舍沃	不確定,建議查證(俄語常見村名,意為「梨園」)
SCENARIO	Guadalajara	瓜達拉哈拉	對齊戰役百科(戰役.md用字)
SCENARIO	Guilio Cesare	朱利奧·凱撒號	查證(WebSearch),義大利加富爾伯爵級戰艦,原文應為 Giulio Cesare
SCENARIO	Gundershoffen	貢德斯霍芬	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Haguenau	阿格諾	自譯(音譯慣例,法國阿爾薩斯知名城鎮)
SCENARIO	Haida	海達	不確定,建議查證(查得德語地名即今捷克 Nový Bor,與本作戰場地理較不吻合,存疑)
SCENARIO	Halberstadt	哈爾伯施塔特	自譯(音譯慣例,德國薩克森-安哈特邦)
SCENARIO	Halle	哈雷	自譯(音譯慣例,德國知名城市)
SCENARIO	Hamar	哈馬爾	自譯(音譯慣例,挪威)
SCENARIO	Hamrun	哈姆倫	自譯(音譯慣例,馬爾他城鎮)
SCENARIO	Hardwicke	哈德威克	不確定,建議查證(英國多處同名地名)
SCENARIO	Harriman	哈里曼	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Hasenfeld	哈森費爾德	不確定,建議查證(法國阿爾薩斯方向,疑地圖自訂地名)
SCENARIO	Hatian Ridge	哈提安嶺	不確定,建議查證
SCENARIO	Hatten	哈滕	自譯(音譯慣例,法國阿爾薩斯知名戰址)
SCENARIO	Hauptgraben River	豪普特格拉本河	自譯(音譯慣例,德語通名 Graben=溝渠,德國)
SCENARIO	Hawkins	霍金斯	查證(WebSearch),疑為美國田納西/喬治亞州界真實地名 Hawkins Ridge
SCENARIO	Heinjoki	海因約基	自譯(音譯慣例,芬蘭)
SCENARIO	Helme River	黑爾默河	自譯(音譯慣例,德國)
SCENARIO	Henares River	埃納雷斯河	自譯(音譯慣例,西班牙瓜達拉哈拉知名河流)
SCENARIO	Hercegfalva	海爾采格法爾瓦	查證(WebSearch),今 Mezőfalva 舊名,匈牙利費耶爾州
SCENARIO	Herrlishheim	赫爾利斯海姆	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Hettstedt	黑特施泰特	自譯(音譯慣例,德國薩克森-安哈特邦)
SCENARIO	Hilton Head	希爾頓黑德	自譯(音譯+意譯,美國南卡羅來納州知名島嶼)
SCENARIO	Hincesti	欣切什蒂	查證(WebSearch),即 Hîncești,今摩爾多瓦城鎮
SCENARIO	Hinges	安日	不確定,建議查證(法國北部地名)
SCENARIO	Hipper	希佩爾海軍上將號	查證(WebSearch),德國希佩爾將軍級重巡洋艦
SCENARIO	Holbach	霍爾巴赫	不確定,建議查證
SCENARIO	Holston River	霍爾斯頓河	自譯(音譯慣例,美國田納西州)
SCENARIO	Hontanares	翁塔納雷斯	自譯(音譯慣例,西班牙瓜達拉哈拉省)
SCENARIO	Huron	休倫	不確定,建議查證(場景歸屬不明)
SCENARIO	Ichel River	伊克爾河	不確定,建議查證
SCENARIO	Ilino	伊利諾	不確定,建議查證(俄語常見村名 Ильино)
SCENARIO	Illustrious	光輝號	查證(WebSearch),英國光輝級航空母艦
SCENARIO	Im Kabba	伊姆卡巴	不確定,建議查證(利比亞托布魯克附近,疑阿拉伯語地名訛拼)
SCENARIO	Ingwiller	安格維萊	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Invasion Salerno	薩雷諾防禦戰(德方視角)	對齊戰役百科
SCENARIO	Ioloveni	亞洛韋尼	查證(WebSearch),即 Ialoveni,今摩爾多瓦城鎮,基希涅夫南郊
SCENARIO	Iowa	愛荷華	自譯(音譯慣例,美國州名通用譯名)
SCENARIO	Isigny	伊西尼	自譯(音譯慣例,諾曼第)
SCENARIO	Island Barn Reservoir	島畔水庫	不確定,建議查證(英國薩里郡真實水庫,意譯嘗試)
SCENARIO	Isztimer	伊斯蒂梅爾	查證(WebSearch),匈牙利費耶爾州村鎮
SCENARIO	Jadraque	哈德拉克	自譯(音譯慣例,西班牙瓜達拉哈拉省)
SCENARIO	Jamuga	亞穆加	查證(WebSearch),今屬克林近郊真實地名/河流
SCENARIO	Janow	雅努夫	自譯(音譯慣例,波蘭)
SCENARIO	Jaropolac	雅羅波列茨	查證(WebSearch),即 Yaropolets,沃洛科拉姆斯克附近真實地名
SCENARIO	Jednevo	葉德涅沃	不確定,建議查證
SCENARIO	Jijia River	日日亞河	不確定,建議查證(羅馬尼亞/摩爾多瓦邊界河流,音譯嘗試)
SCENARIO	Jonval	容瓦爾	自譯(音譯慣例,法國阿登省)
SCENARIO	Juno Beach	朱諾灘	自譯(音譯慣例,D-Day 登陸灘頭通用譯名)
SCENARIO	Juntusranta	尤恩圖斯蘭塔	自譯(音譯慣例,芬蘭)
SCENARIO	Jurceni	尤爾切尼	查證(WebSearch),即 Iurceni,今摩爾多瓦村莊
SCENARIO	Juustila	尤斯蒂拉	自譯(音譯慣例,芬蘭)
SCENARIO	Juvelize	敘弗利茲	不確定,建議查證(法國洛林方向,拼字疑訛)
SCENARIO	Kajaszo-Szt.-Peter	考亞索聖彼得	查證(WebSearch),即 Kajászószentpéter(今簡稱 Kajászó),匈牙利費耶爾州
SCENARIO	Kalmykov	卡爾梅科夫	查證(WebSearch),克列茨卡亞西南,天王星行動交戰地點
SCENARIO	Kalothronion	卡洛斯羅尼翁	不確定,建議查證(希臘地名音譯)
SCENARIO	Kanev	卡涅夫	對齊戰役百科
SCENARIO	Kapolnas Nyek	卡波爾納什涅克	查證(WebSearch),即 Kápolnásnyék,匈牙利費耶爾州
SCENARIO	Kapp	卡普	不確定,建議查證
SCENARIO	Kato Dhio Vouna	卡托迪奧武納	自譯(音譯慣例,希臘,意為「下兩山」)
SCENARIO	Kaverino	卡韋里諾	不確定,建議查證
SCENARIO	Kehl	凱爾	自譯(音譯慣例,德國萊茵河畔知名渡河點)
SCENARIO	Keller	凱勒	不確定,建議查證
SCENARIO	Kent	肯特	不確定,建議查證(場景歸屬不明)
SCENARIO	Khodorov	霍多羅夫	查證(WebSearch),即 Khodoriv,布克林彎真實村莊
SCENARIO	Kholyn'ya River	霍利尼亞河	不確定,建議查證(俄語河流音譯,近諾夫哥羅德/沃爾霍夫方向)
SCENARIO	Khuper River	霍皮奧爾河	不確定,建議查證(推測對應 Khoper River,頓河最大左岸支流)
SCENARIO	Khurtora	胡爾托拉	不確定,建議查證(疑為俄語通名「哥薩克村」被誤植為專名)
SCENARIO	Kifisokhori	基菲索霍里	自譯(音譯慣例,希臘)
SCENARIO	King's Cross	國王十字	自譯(音譯+意譯,倫敦知名地名通用譯名)
SCENARIO	Kingston	金斯頓	自譯(音譯慣例,英國薩里郡泰晤士河畔金斯頓)
SCENARIO	Kishinev	基希涅夫	對齊戰役百科
SCENARIO	Kiskuplaczk	基什孔拉哈扎	不確定,建議查證(拼字明顯訛誤,依地緣推測為 Kiskunlacháza)
SCENARIO	Kletskaya	克列茨卡亞	查證(WebSearch),伏爾加格勒州頓河畔真實地名,天王星行動主要突破口之一
SCENARIO	Klin	克林	對齊戰役百科
SCENARIO	Knoxville	諾克斯維爾	自譯(音譯慣例,美國田納西州知名城市)
SCENARIO	Korowino	科羅維諾	不確定,建議查證
SCENARIO	Kosinzy	科辛齊	不確定,建議查證
SCENARIO	Kostrovo	科斯特羅沃	不確定,建議查證
SCENARIO	Kothen	克滕	自譯(音譯慣例,德國薩克森-安哈特邦 Köthen)
SCENARIO	Kovali	科瓦利	不確定,建議查證(意為「鐵匠村」)
SCENARIO	Kozarovka	科扎羅夫卡	不確定,建議查證
SCENARIO	Kozin	科津	查證(WebSearch),即 Kozyn,第聶伯河畔真實村莊
SCENARIO	Krasnoe Selo	克拉斯諾耶謝洛	查證(WebSearch),列寧格勒近郊真實市鎮
SCENARIO	Krasnograd	克拉斯諾格勒	查證(WebSearch),烏克蘭真實城市,惟地理位置偏南,與卡涅夫渡河戰場有距離,存疑
SCENARIO	Krummensee	克魯門湖	自譯(音譯+意譯,德國柏林近郊,See=湖)
SCENARIO	Kryznowloga	克熱諾沃加	不確定,建議查證(波蘭地名,疑為 Krzynowłoga 異拼)
SCENARIO	Kunersdorf	庫勒斯道夫	自譯(音譯慣例,德國,1759年知名戰址)
SCENARIO	Kupasaari	庫帕薩里	自譯(音譯慣例,芬蘭)
SCENARIO	Kurilovka	庫里洛夫卡	不確定,建議查證
SCENARIO	Kurtlak River	庫爾特拉克河	查證(WebSearch),契爾河主要左岸支流
SCENARIO	Kusmintsy	庫茲明齊	不確定,建議查證
SCENARIO	Kustrin	屈斯特林	自譯(音譯慣例,德國,今屬波蘭 Kostrzyn,奧德河畔要塞通用譯名)
SCENARIO	LAKE	湖	自譯(通用地物)
SCENARIO	La Bassee	拉巴塞	自譯(音譯慣例,法國北部)
SCENARIO	La Haye du Puits	拉艾迪皮	自譯(音譯慣例,諾曼第)
SCENARIO	La Wantzenau	拉萬特諾	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	La-Petite-Pierre	小皮耶爾	自譯(音譯+意譯,法國阿爾薩斯)
SCENARIO	Lagarde	拉加爾德	自譯(音譯慣例,法國洛林)
SCENARIO	Lake	湖	自譯(通用地物)
SCENARIO	Lake Ilmen	伊爾門湖	查證(WebSearch/中文維基確認)
SCENARIO	Lama River	拉馬河	查證(WebSearch),沃洛科拉姆斯克因此河得名
SCENARIO	Lamia	拉米亞	自譯(音譯慣例,希臘知名城市)
SCENARIO	Lanzerotto Malocell	蘭澤羅托·馬洛切洛號	查證(WebSearch),義大利領航員級驅逐艦,原文應為 Lanzerotto Malocello
SCENARIO	Lavola	拉沃拉	不確定,建議查證
SCENARIO	Lazirtsy	拉濟爾齊	不確定,建議查證
SCENARIO	Le Chesne	勒謝訥	自譯(音譯慣例,法國阿登省)
SCENARIO	Leatherhead	萊瑟黑德	自譯(音譯慣例,英國薩里郡,近溫莎)
SCENARIO	Leborecht Maass	萊貝雷希特·馬斯號	查證(WebSearch),德國1934型驅逐艦(Z1),原文應為 Leberecht Maass
SCENARIO	Ledrinhem	勒德里內姆	不確定,建議查證(法國北部地名,拼字疑訛)
SCENARIO	Leipzig	萊比錫	自譯(音譯慣例,德國知名城市)
SCENARIO	Lembach	倫巴赫	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Lemberg	倫貝格	自譯(音譯慣例,法國洛林小鎮,與烏克蘭利沃夫舊名同名異地)
SCENARIO	Leningrad	列寧格勒	對齊戰役百科
SCENARIO	Lenoir City	勒努瓦城	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Leplyayo	列普利亞耶沃	不確定,建議查證
SCENARIO	Les Etangs	萊塘	自譯(音譯+意譯,法國洛林,Etang=池塘)
SCENARIO	Lessay	萊西	自譯(音譯慣例,諾曼第)
SCENARIO	Lestrem	萊斯特雷姆	自譯(音譯慣例,法國北部)
SCENARIO	Leuseni	萊烏舍尼	查證(WebSearch),即 Leușeni,今摩爾多瓦欣切什蒂縣,普魯特河畔
SCENARIO	Levadia	利瓦迪亞	自譯(音譯慣例,希臘知名城市)
SCENARIO	Levkokhori	萊夫科霍里	自譯(音譯慣例,希臘)
SCENARIO	Ley	萊伊	不確定,建議查證
SCENARIO	Lezey	勒澤	自譯(音譯慣例,法國洛林)
SCENARIO	Liart	利亞爾	自譯(音譯慣例,法國阿登省)
SCENARIO	Lillehammer	利勒哈默爾	對齊戰役百科
SCENARIO	Lion sur Mer	里翁敘爾梅爾	自譯(音譯慣例,諾曼第,劍灘登陸點附近)
SCENARIO	Lipovvi Rog	利波維羅格	不確定,建議查證(疑俄語/烏克蘭語 Lipovyi Rog「椴樹角」音譯)
SCENARIO	Loganesti	洛加內什蒂	查證(WebSearch),即 Logănești,今摩爾多瓦欣切什蒂縣村莊
SCENARIO	Loknas River	洛克納斯河	不確定,建議查證(疑為俄羅斯 Loknya 河拼字訛變)
SCENARIO	London	倫敦	自譯(音譯慣例,通用譯名)
SCENARIO	Longos	隆戈斯	自譯(音譯慣例,希臘)
SCENARIO	Longueville	隆格維爾	自譯(音譯慣例,法國)
SCENARIO	Lorey	洛雷	不確定,建議查證(法國洛林方向)
SCENARIO	Loudon	勞登	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Louvigny	盧維尼	自譯(音譯慣例,諾曼第,卡昂近郊)
SCENARIO	Lovat' River	洛瓦季河	查證(WebSearch),諾夫哥羅德附近注入伊爾門湖的主要河流
SCENARIO	Luc sur Mer	呂克敘爾梅爾	自譯(音譯慣例,諾曼第)
SCENARIO	Ludlow	勒德洛	不確定,建議查證(場景歸屬不明)
SCENARIO	Luga	盧加	查證(中文維基確認)
SCENARIO	Luigi Di Cadorna	路易吉·卡多爾納號	查證(WebSearch),義大利卡多爾納級輕巡洋艦,原文應為 Luigi Cadorna
SCENARIO	Luneville	呂內維爾	自譯(音譯慣例,法國洛林知名城市)
SCENARIO	Luvasbereny	洛瓦什貝雷尼	查證(WebSearch),即 Lovasberény,匈牙利費耶爾州村鎮
SCENARIO	Lys Canal	利斯運河	自譯(音譯慣例,利斯河為一戰通用戰史譯名)
SCENARIO	Lys River	利斯河	自譯(音譯慣例)
SCENARIO	Madrid Offensive	馬德里攻勢	對齊戰役百科
SCENARIO	Maidenhead	梅登黑德	自譯(音譯慣例,英國伯克郡,近溫莎)
SCENARIO	Maiori	馬約里	自譯(音譯慣例,義大利薩雷諾海岸)
SCENARIO	Makedony	馬其頓尼	不確定,建議查證(疑指希臘馬其頓地區,音譯嘗試)
SCENARIO	Malaja Istra River	小伊斯特拉河	查證(WebSearch),莫斯科近郊伊斯特拉河
SCENARIO	Malaya Neva River	小涅瓦河	查證(WebSearch),涅瓦河三角洲分流
SCENARIO	Malaya Nevka River	小涅夫卡河	查證(WebSearch),涅瓦河三角洲分流
SCENARIO	Malmy	馬爾米	不確定,建議查證
SCENARIO	Malta	馬爾他	對齊戰役百科
SCENARIO	Malyi Bukrin	小布克林	查證(WebSearch),即 Malyi Bukryn,卡涅夫渡河戰知名橋頭堡
SCENARIO	Manigny	馬尼尼	不確定,建議查證
SCENARIO	Manoilesti	默諾伊萊什蒂	查證(WebSearch),即 Mănoilești,今摩爾多瓦昂蓋尼縣(行政歸屬資料略有存疑)
SCENARIO	Mansurovo	曼蘇羅沃	查證(WebSearch),庫斯克州真實村莊
SCENARIO	Mardick	馬爾迪克	自譯(音譯慣例,法國北部,近敦克爾克 Mardyck)
SCENARIO	Marfa	瑪爾法	不確定,建議查證(推測對應頓河畔聚落 Марфинская)
SCENARIO	Mars-la-Tour	馬爾拉圖爾	自譯(音譯慣例,法國洛林,1870年知名戰址)
SCENARIO	Maryville	馬里維爾	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Mascot	馬斯科特	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Maslovka	馬斯洛夫卡	不確定,建議查證
SCENARIO	Mavroneri	馬夫羅內里	自譯(音譯慣例,希臘)
SCENARIO	Max Schultz	馬克斯·舒茲號	查證(WebSearch),德國1934型驅逐艦(Z3)
SCENARIO	Me'ziers	梅濟耶爾	自譯(音譯慣例,法國阿登省 Mézières,今屬夏爾維爾-梅濟耶爾)
SCENARIO	Medveditsa River	梅德韋季察河	自譯(音譯慣例,俄語「熊河」之意,莫斯科/克林方向支流)
SCENARIO	Medvezhii	梅德韋日	不確定,建議查證(俄語「熊的」,東線村落)
SCENARIO	Melekhovo	梅列霍沃	不確定,建議查證(俄羅斯常見村名)
SCENARIO	Mellieha	梅利哈	查證(WebSearch,馬爾他 Mellieħa)
SCENARIO	Merderet River	梅爾德雷河	自譯(音譯慣例,諾曼第,near La Fière)
SCENARIO	Mereseni	梅雷塞尼	不確定,建議查證(摩爾多瓦 Mereșeni)
SCENARIO	Merseburg	梅澤堡	自譯(音譯慣例,德國薩克森-安哈特邦)
SCENARIO	Mertzwiller	梅爾茨維萊爾	不確定,建議查證(法國亞爾薩斯地區)
SCENARIO	Merville	梅爾維爾	自譯(音譯慣例,諾曼第,近梅爾維爾砲台)
SCENARIO	Metz	梅斯	對齊戰役百科
SCENARIO	Meuse River	默茲河	對齊戰役百科
SCENARIO	Mezhrich	梅日里奇	不確定,建議查證(第聶伯河卡涅夫方向村落)
SCENARIO	Michajlovskoje	米哈伊洛夫斯科耶	不確定,建議查證(俄語 Mikhaylovskoye 異拼)
SCENARIO	Milesti	米列什蒂	不確定,建議查證(摩爾多瓦 Milești)
SCENARIO	Millery	米勒里	不確定,建議查證(法國洛林地區)
SCENARIO	Milos	米洛斯	不確定,建議查證(希臘地名,可能非愛琴海米洛斯島)
SCENARIO	Mingir	明吉爾	不確定,建議查證(摩爾多瓦村落)
SCENARIO	Miralrio	米拉爾里奧	不確定,建議查證(西班牙瓜達拉哈拉省)
SCENARIO	Mischelowo	米舍洛沃	不確定,建議查證(俄羅斯村落)
SCENARIO	Mjosa Lake	米約薩湖	自譯(音譯慣例,挪威最大湖,近利勒哈默爾)
SCENARIO	Mlawa	姆瓦瓦	對齊戰役百科(戰役.md 提及)
SCENARIO	Molos	莫洛斯	不確定,建議查證(希臘,近溫泉關)
SCENARIO	Montbronn	蒙布龍	不確定,建議查證(法國亞爾薩斯/摩澤爾邊界,馬奇諾防線區)
SCENARIO	Montecorvino	蒙泰科爾維諾	自譯(音譯慣例,義大利薩雷諾省,知名戰時機場)
SCENARIO	Monteforte	蒙泰福爾泰	不確定,建議查證(義大利阿韋利諾省,近薩雷諾)
SCENARIO	Montemarano	蒙泰馬拉諾	不確定,建議查證(義大利阿韋利諾省)
SCENARIO	Montherme	蒙泰爾梅	自譯(音譯慣例,法國阿登省 Monthermé)
SCENARIO	Mor	莫爾	不確定,建議查證(匈牙利 Mór,變音符號遭濾除,巴拉頓湖方向)
SCENARIO	Morbache	莫爾巴什	不確定,建議查證(拼字疑有訛誤)
SCENARIO	Moselle River	摩澤爾河	自譯(音譯慣例,通用戰史譯名)
SCENARIO	Moskhori	莫斯霍里	不確定,建議查證(希臘村落)
SCENARIO	Mouterhouse	穆特豪斯	不確定,建議查證(法國摩澤爾省,近比奇馬奇諾防線)
SCENARIO	Mouzon	穆宗	自譯(音譯慣例,法國阿登省,默茲河畔)
SCENARIO	Moyenvic	莫瓦央維克	不確定,建議查證(法國洛林,鹽產小鎮)
SCENARIO	Mulde River	穆爾德河	自譯(音譯慣例,德國薩克森)
SCENARIO	Mullrose	穆爾羅澤	自譯(音譯慣例,德國布蘭登堡邦,近柏林戰役澤洛方向)
SCENARIO	Muncheberg	明謝貝格	自譯(音譯慣例,德國布蘭登堡邦,裝甲師番號同名,近澤洛)
SCENARIO	Musta	穆斯塔	不確定,建議查證(芬蘭語「黑」,蘇奧穆薩爾米方向)
SCENARIO	Muzio Attendolo	Muzio Attendolo	疑為部隊番號,建議核實(義大利輕巡洋艦 Muzio Attendolo 號,非地名)
SCENARIO	Nancy	南錫	對齊戰役百科
SCENARIO	Nastolo	納斯托洛	不確定,建議查證(芬蘭村落)
SCENARIO	Nehwitter	內維特	不確定,建議查證(法國亞爾薩斯,近維桑堡)
SCENARIO	Neidenburg	奈登堡	自譯(音譯慣例,東普魯士,今波蘭 Nidzica)
SCENARIO	Nemirovo	涅米羅沃	不確定,建議查證(東歐常見村名)
SCENARIO	Neptune	海王星作戰	自譯(音譯慣例,諾曼第登陸海上作戰代號 Operation Neptune)
SCENARIO	Neunhoffen	諾因霍芬	不確定,建議查證(法國亞爾薩斯,近尼德布龍萊班)
SCENARIO	Nevion-Percien	訥維翁-佩西安	不確定,建議查證(疑法國阿登省村落,拼字可能有誤)
SCENARIO	Newell Station	紐厄爾車站	不確定,建議查證(疑喬治亞州薩凡納近郊)
SCENARIO	Niciloso Da Recco	Niciloso Da Recco	疑為部隊番號,建議核實(義大利驅逐艦 Niccolò da Recco 號,異拼,非地名)
SCENARIO	Nicolo Zeno	Nicolo Zeno	疑為部隊番號,建議核實(義大利驅逐艦 Nicolò Zeno 號,非地名)
SCENARIO	Niederbrom-les-Bain	尼德布龍萊班	自譯(音譯慣例,法國亞爾薩斯溫泉小鎮 Niederbronn-les-Bains)
SCENARIO	Niederroedern	尼德羅德恩	不確定,建議查證(法國亞爾薩斯)
SCENARIO	Niedzborz	涅茲博日	不確定,建議查證(波蘭村落)
